Distrito,Cluster,OLT,F,S,P,Código QR,Cuenta,Puerto N2,Serie ONT,Conteo,Status Port,Codigos QR,Fecha,,Actualización Puerto,Latitud,Longitud,Nombre SP,Capacidad,Ubicacion,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP249792,,,,,,,,,,31.729294,-106.436478,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP249792,,,,,,,,,,31.729294,-106.436478,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP249792,,,,,,,,,,31.729294,-106.436478,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253246,,,,,,,,,,31.729164,-106.435282,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253246,,,,,,,,,,31.729164,-106.435282,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253246,,,,,,,,,,31.729164,-106.435282,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253246,,,,,,,,,,31.729164,-106.435282,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253246,,,,,,,,,,31.729164,-106.435282,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253246,,,,,,,,,,31.729164,-106.435282,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253246,,,,,,,,,,31.729164,-106.435282,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253248,,,,,,,,,,31.729329,-106.437327,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253248,,,,,,,,,,31.729329,-106.437327,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253248,,,,,,,,,,31.729329,-106.437327,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253248,,,,,,,,,,31.729329,-106.437327,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253248,,,,,,,,,,31.729329,-106.437327,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253248,,,,,,,,,,31.729329,-106.437327,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253248,,,,,,,,,,31.729329,-106.437327,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253248,,,,,,,,,,31.729329,-106.437327,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253248,,,,,,,,,,31.729329,-106.437327,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253248,,,,,,,,,,31.729329,-106.437327,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253248,,,,,,,,,,31.729329,-106.437327,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253248,,,,,,,,,,31.729329,-106.437327,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253248,,,,,,,,,,31.729329,-106.437327,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253378,,,,,,,,,,31.730837,-106.433422,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253378,,,,,,,,,,31.730837,-106.433422,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253378,,,,,,,,,,31.730837,-106.433422,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253378,,,,,,,,,,31.730837,-106.433422,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253667,,,,,,,,,,31.73076,-106.435819,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253773,,,,,,,,,,31.730462,-106.437391,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253773,,,,,,,,,,31.730462,-106.437391,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253773,,,,,,,,,,31.730462,-106.437391,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253773,,,,,,,,,,31.730462,-106.437391,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253773,,,,,,,,,,31.730462,-106.437391,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253773,,,,,,,,,,31.730462,-106.437391,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253773,,,,,,,,,,31.730462,-106.437391,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253773,,,,,,,,,,31.730462,-106.437391,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253773,,,,,,,,,,31.730462,-106.437391,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253773,,,,,,,,,,31.730462,-106.437391,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253773,,,,,,,,,,31.730462,-106.437391,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253773,,,,,,,,,,31.730462,-106.437391,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP253773,,,,,,,,,,31.730462,-106.437391,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP255047,,,,,,,,,,31.730863,-106.434016,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP255047,,,,,,,,,,31.730863,-106.434016,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP255047,,,,,,,,,,31.730863,-106.434016,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP255047,,,,,,,,,,31.730863,-106.434016,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP255050,,,,,,,,,,31.73083,-106.437067,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP255050,,,,,,,,,,31.73083,-106.437067,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP255050,,,,,,,,,,31.73083,-106.437067,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP255050,,,,,,,,,,31.73083,-106.437067,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP255050,,,,,,,,,,31.73083,-106.437067,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,5,TP255050,,,,,,,,,,31.73083,-106.437067,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP247455,,,,,,,,,,31.729361,-106.433594,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP247455,,,,,,,,,,31.729361,-106.433594,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP247455,,,,,,,,,,31.729361,-106.433594,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250118,,,,,,,,,,31.726933,-106.430168,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250118,,,,,,,,,,31.726933,-106.430168,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250118,,,,,,,,,,31.726933,-106.430168,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250118,,,,,,,,,,31.726933,-106.430168,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250118,,,,,,,,,,31.726933,-106.430168,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250118,,,,,,,,,,31.726933,-106.430168,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250118,,,,,,,,,,31.726933,-106.430168,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250118,,,,,,,,,,31.726933,-106.430168,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250118,,,,,,,,,,31.726933,-106.430168,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250118,,,,,,,,,,31.726933,-106.430168,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250118,,,,,,,,,,31.726933,-106.430168,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250118,,,,,,,,,,31.726933,-106.430168,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250118,,,,,,,,,,31.726933,-106.430168,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP250121,,,,,,,,,,31.727733,-106.431902,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253247,,,,,,,,,,31.730413,-106.435485,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253247,,,,,,,,,,31.730413,-106.435485,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253247,,,,,,,,,,31.730413,-106.435485,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253247,,,,,,,,,,31.730413,-106.435485,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253247,,,,,,,,,,31.730413,-106.435485,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253252,,,,,,,,,,31.729813,-106.434234,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253252,,,,,,,,,,31.729813,-106.434234,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253252,,,,,,,,,,31.729813,-106.434234,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253252,,,,,,,,,,31.729813,-106.434234,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253252,,,,,,,,,,31.729813,-106.434234,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253252,,,,,,,,,,31.729813,-106.434234,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253252,,,,,,,,,,31.729813,-106.434234,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253252,,,,,,,,,,31.729813,-106.434234,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253253,,,,,,,,,,31.729637,-106.432703,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253324,,,,,,,,,,31.727017,-106.428387,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253324,,,,,,,,,,31.727017,-106.428387,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253324,,,,,,,,,,31.727017,-106.428387,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253324,,,,,,,,,,31.727017,-106.428387,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253324,,,,,,,,,,31.727017,-106.428387,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253324,,,,,,,,,,31.727017,-106.428387,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253324,,,,,,,,,,31.727017,-106.428387,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253324,,,,,,,,,,31.727017,-106.428387,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP253324,,,,,,,,,,31.727017,-106.428387,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP1373551,,,,,,,,,,31.726921,-106.426611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP1373551,,,,,,,,,,31.726921,-106.426611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP1373551,,,,,,,,,,31.726921,-106.426611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP1373551,,,,,,,,,,31.726921,-106.426611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP1373551,,,,,,,,,,31.726921,-106.426611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP1373551,,,,,,,,,,31.726921,-106.426611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,6,TP1373551,,,,,,,,,,31.726921,-106.426611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250115,,,,,,,,,,31.731437,-106.427953,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250115,,,,,,,,,,31.731437,-106.427953,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250115,,,,,,,,,,31.731437,-106.427953,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250115,,,,,,,,,,31.731437,-106.427953,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250115,,,,,,,,,,31.731437,-106.427953,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250115,,,,,,,,,,31.731437,-106.427953,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250115,,,,,,,,,,31.731437,-106.427953,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250115,,,,,,,,,,31.731437,-106.427953,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250115,,,,,,,,,,31.731437,-106.427953,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250115,,,,,,,,,,31.731437,-106.427953,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250115,,,,,,,,,,31.731437,-106.427953,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250115,,,,,,,,,,31.731437,-106.427953,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250115,,,,,,,,,,31.731437,-106.427953,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250116,,,,,,,,,,31.729459,-106.427928,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250961,,,,,,,,,,31.732863,-106.42611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250961,,,,,,,,,,31.732863,-106.42611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250961,,,,,,,,,,31.732863,-106.42611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250961,,,,,,,,,,31.732863,-106.42611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250961,,,,,,,,,,31.732863,-106.42611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250961,,,,,,,,,,31.732863,-106.42611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250961,,,,,,,,,,31.732863,-106.42611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250961,,,,,,,,,,31.732863,-106.42611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250961,,,,,,,,,,31.732863,-106.42611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250961,,,,,,,,,,31.732863,-106.42611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250961,,,,,,,,,,31.732863,-106.42611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250961,,,,,,,,,,31.732863,-106.42611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP250961,,,,,,,,,,31.732863,-106.42611,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP253326,,,,,,,,,,31.729072,-106.429384,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255068,,,,,,,,,,31.732712,-106.430328,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255068,,,,,,,,,,31.732712,-106.430328,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255068,,,,,,,,,,31.732712,-106.430328,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255068,,,,,,,,,,31.732712,-106.430328,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255068,,,,,,,,,,31.732712,-106.430328,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255068,,,,,,,,,,31.732712,-106.430328,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255068,,,,,,,,,,31.732712,-106.430328,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255068,,,,,,,,,,31.732712,-106.430328,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255068,,,,,,,,,,31.732712,-106.430328,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255068,,,,,,,,,,31.732712,-106.430328,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255068,,,,,,,,,,31.732712,-106.430328,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255068,,,,,,,,,,31.732712,-106.430328,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255068,,,,,,,,,,31.732712,-106.430328,,,,
CIUDAD JUAREZ,MAYORCA,MAYORCA_JUA,3,3,7,TP255493,,,,,,,,,,31.727782,-106.429631,,,,
